unit_id,file,variable,human,result,url
16366,10.1007_978-981-10-6520-0_20.pdf,Q2_3_Tool-Reference,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/ryxhjp35zfug8i0iyr4c5/10.1007_978-981-10-6520-0_20.pdf?rlkey=js14lc6gr65x6wq316smj0fi0&dl=1
16366,10.1007_978-981-10-6520-0_20.pdf,Q3_1_Approach,IRRELEVANT,Supervised Learning; Sentiment Analysis,https://www.dropbox.com/scl/fi/ryxhjp35zfug8i0iyr4c5/10.1007_978-981-10-6520-0_20.pdf?rlkey=js14lc6gr65x6wq316smj0fi0&dl=1
16366,10.1007_978-981-10-6520-0_20.pdf,Q3_2_Target-specific-Measurement,IRRELEVANT,No (unclear),https://www.dropbox.com/scl/fi/ryxhjp35zfug8i0iyr4c5/10.1007_978-981-10-6520-0_20.pdf?rlkey=js14lc6gr65x6wq316smj0fi0&dl=1
16366,10.1007_978-981-10-6520-0_20.pdf,Q3_3_Validation,IRRELEVANT,Yes,https://www.dropbox.com/scl/fi/ryxhjp35zfug8i0iyr4c5/10.1007_978-981-10-6520-0_20.pdf?rlkey=js14lc6gr65x6wq316smj0fi0&dl=1
16366,10.1007_978-981-10-6520-0_20.pdf,Q4_1_Opinion-Evaluation,IRRELEVANT,Sentiment (positive/negative),https://www.dropbox.com/scl/fi/ryxhjp35zfug8i0iyr4c5/10.1007_978-981-10-6520-0_20.pdf?rlkey=js14lc6gr65x6wq316smj0fi0&dl=1
16366,10.1007_978-981-10-6520-0_20.pdf,Q4_2_Opinion-Target,IRRELEVANT,"Economic performance; Critical events (e.g., Sewol ferry disaster, MERS outbreak)",https://www.dropbox.com/scl/fi/ryxhjp35zfug8i0iyr4c5/10.1007_978-981-10-6520-0_20.pdf?rlkey=js14lc6gr65x6wq316smj0fi0&dl=1
16366,10.1007_978-981-10-6520-0_20.pdf,Q5_0_Data-Mentioned,IRRELEVANT,Yes,https://www.dropbox.com/scl/fi/ryxhjp35zfug8i0iyr4c5/10.1007_978-981-10-6520-0_20.pdf?rlkey=js14lc6gr65x6wq316smj0fi0&dl=1
16366,10.1007_978-981-10-6520-0_20.pdf,Q5_1_Data-Source,IRRELEVANT,Social Media; Media,https://www.dropbox.com/scl/fi/ryxhjp35zfug8i0iyr4c5/10.1007_978-981-10-6520-0_20.pdf?rlkey=js14lc6gr65x6wq316smj0fi0&dl=1
16366,10.1007_978-981-10-6520-0_20.pdf,Q5_2_Data-Language,IRRELEVANT,Korean,https://www.dropbox.com/scl/fi/ryxhjp35zfug8i0iyr4c5/10.1007_978-981-10-6520-0_20.pdf?rlkey=js14lc6gr65x6wq316smj0fi0&dl=1
16366,10.1007_978-981-10-6520-0_20.pdf,Q5_3_Data-Country,IRRELEVANT,Korea,https://www.dropbox.com/scl/fi/ryxhjp35zfug8i0iyr4c5/10.1007_978-981-10-6520-0_20.pdf?rlkey=js14lc6gr65x6wq316smj0fi0&dl=1
16366,10.1007_978-981-10-6520-0_20.pdf,Q5_4_Dataset-Name,IRRELEVANT,-,https://www.dropbox.com/scl/fi/ryxhjp35zfug8i0iyr4c5/10.1007_978-981-10-6520-0_20.pdf?rlkey=js14lc6gr65x6wq316smj0fi0&dl=1
16366,10.1007_978-981-10-6520-0_20.pdf,Q5_5_Other-Dataset-Name,IRRELEVANT,-,https://www.dropbox.com/scl/fi/ryxhjp35zfug8i0iyr4c5/10.1007_978-981-10-6520-0_20.pdf?rlkey=js14lc6gr65x6wq316smj0fi0&dl=1
16366,10.1007_978-981-10-6520-0_20.pdf,Q5_6_Dataset-Link,IRRELEVANT,-,https://www.dropbox.com/scl/fi/ryxhjp35zfug8i0iyr4c5/10.1007_978-981-10-6520-0_20.pdf?rlkey=js14lc6gr65x6wq316smj0fi0&dl=1
16366,10.1007_978-981-10-6520-0_20.pdf,Q5_7_Dataset-Reference,IRRELEVANT,-,https://www.dropbox.com/scl/fi/ryxhjp35zfug8i0iyr4c5/10.1007_978-981-10-6520-0_20.pdf?rlkey=js14lc6gr65x6wq316smj0fi0&dl=1
13237,10.1007_978-3-030-05453-3_10.pdf,Q1_0_Tool-Mentioned,Yes,No (unclear),https://www.dropbox.com/scl/fi/yxxzkdpcsilfi319p02kd/10.1007_978-3-030-05453-3_10.pdf?rlkey=4tzauj7xwxjbrdrmoue752ezy&dl=1
13237,10.1007_978-3-030-05453-3_10.pdf,Q1_1_Tool-Name,Keras; Tensorflow,IRRELEVANT,https://www.dropbox.com/scl/fi/yxxzkdpcsilfi319p02kd/10.1007_978-3-030-05453-3_10.pdf?rlkey=4tzauj7xwxjbrdrmoue752ezy&dl=1
13237,10.1007_978-3-030-05453-3_10.pdf,Q1_2_Tool-Link,https://keras.io/; https://www.tensorflow.org/,IRRELEVANT,https://www.dropbox.com/scl/fi/yxxzkdpcsilfi319p02kd/10.1007_978-3-030-05453-3_10.pdf?rlkey=4tzauj7xwxjbrdrmoue752ezy&dl=1
13237,10.1007_978-3-030-05453-3_10.pdf,Q1_3_Tool-Reference,-,IRRELEVANT,https://www.dropbox.com/scl/fi/yxxzkdpcsilfi319p02kd/10.1007_978-3-030-05453-3_10.pdf?rlkey=4tzauj7xwxjbrdrmoue752ezy&dl=1
13237,10.1007_978-3-030-05453-3_10.pdf,Q2_0_Tool-Mentioned,No (or unclear),IRRELEVANT,https://www.dropbox.com/scl/fi/yxxzkdpcsilfi319p02kd/10.1007_978-3-030-05453-3_10.pdf?rlkey=4tzauj7xwxjbrdrmoue752ezy&dl=1
13237,10.1007_978-3-030-05453-3_10.pdf,Q2_1_Tool-Name,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/yxxzkdpcsilfi319p02kd/10.1007_978-3-030-05453-3_10.pdf?rlkey=4tzauj7xwxjbrdrmoue752ezy&dl=1
13237,10.1007_978-3-030-05453-3_10.pdf,Q2_2_Tool-Link,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/yxxzkdpcsilfi319p02kd/10.1007_978-3-030-05453-3_10.pdf?rlkey=4tzauj7xwxjbrdrmoue752ezy&dl=1
13237,10.1007_978-3-030-05453-3_10.pdf,Q2_3_Tool-Reference,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/yxxzkdpcsilfi319p02kd/10.1007_978-3-030-05453-3_10.pdf?rlkey=4tzauj7xwxjbrdrmoue752ezy&dl=1
13237,10.1007_978-3-030-05453-3_10.pdf,Q3_1_Approach,"Deep learning/Embeddings, Transformers etc",IRRELEVANT,https://www.dropbox.com/scl/fi/yxxzkdpcsilfi319p02kd/10.1007_978-3-030-05453-3_10.pdf?rlkey=4tzauj7xwxjbrdrmoue752ezy&dl=1
13237,10.1007_978-3-030-05453-3_10.pdf,Q3_2_Target-specific-Measurement,Yes,IRRELEVANT,https://www.dropbox.com/scl/fi/yxxzkdpcsilfi319p02kd/10.1007_978-3-030-05453-3_10.pdf?rlkey=4tzauj7xwxjbrdrmoue752ezy&dl=1
13237,10.1007_978-3-030-05453-3_10.pdf,Q3_3_Validation,Yes,IRRELEVANT,https://www.dropbox.com/scl/fi/yxxzkdpcsilfi319p02kd/10.1007_978-3-030-05453-3_10.pdf?rlkey=4tzauj7xwxjbrdrmoue752ezy&dl=1
13237,10.1007_978-3-030-05453-3_10.pdf,Q4_1_Opinion-Evaluation,Sentiment,IRRELEVANT,https://www.dropbox.com/scl/fi/yxxzkdpcsilfi319p02kd/10.1007_978-3-030-05453-3_10.pdf?rlkey=4tzauj7xwxjbrdrmoue752ezy&dl=1
13237,10.1007_978-3-030-05453-3_10.pdf,Q4_2_Opinion-Target,Dynamic: Topic,IRRELEVANT,https://www.dropbox.com/scl/fi/yxxzkdpcsilfi319p02kd/10.1007_978-3-030-05453-3_10.pdf?rlkey=4tzauj7xwxjbrdrmoue752ezy&dl=1
13237,10.1007_978-3-030-05453-3_10.pdf,Q5_0_Data-Mentioned,Yes,IRRELEVANT,https://www.dropbox.com/scl/fi/yxxzkdpcsilfi319p02kd/10.1007_978-3-030-05453-3_10.pdf?rlkey=4tzauj7xwxjbrdrmoue752ezy&dl=1
13237,10.1007_978-3-030-05453-3_10.pdf,Q5_1_Data-Source,"benchmark dataset (e.g., SemEval2013)",IRRELEVANT,https://www.dropbox.com/scl/fi/yxxzkdpcsilfi319p02kd/10.1007_978-3-030-05453-3_10.pdf?rlkey=4tzauj7xwxjbrdrmoue752ezy&dl=1
13237,10.1007_978-3-030-05453-3_10.pdf,Q5_2_Data-Language,English,IRRELEVANT,https://www.dropbox.com/scl/fi/yxxzkdpcsilfi319p02kd/10.1007_978-3-030-05453-3_10.pdf?rlkey=4tzauj7xwxjbrdrmoue752ezy&dl=1
13237,10.1007_978-3-030-05453-3_10.pdf,Q5_3_Data-Country,-,IRRELEVANT,https://www.dropbox.com/scl/fi/yxxzkdpcsilfi319p02kd/10.1007_978-3-030-05453-3_10.pdf?rlkey=4tzauj7xwxjbrdrmoue752ezy&dl=1
13237,10.1007_978-3-030-05453-3_10.pdf,Q5_4_Dataset-Name,Sanders Twitter Sentiment Corpus; SemEval-2017 Task 4-C; Sentiment 140,IRRELEVANT,https://www.dropbox.com/scl/fi/yxxzkdpcsilfi319p02kd/10.1007_978-3-030-05453-3_10.pdf?rlkey=4tzauj7xwxjbrdrmoue752ezy&dl=1
13237,10.1007_978-3-030-05453-3_10.pdf,Q5_5_Other-Dataset-Name,-,IRRELEVANT,https://www.dropbox.com/scl/fi/yxxzkdpcsilfi319p02kd/10.1007_978-3-030-05453-3_10.pdf?rlkey=4tzauj7xwxjbrdrmoue752ezy&dl=1
13237,10.1007_978-3-030-05453-3_10.pdf,Q5_6_Dataset-Link,http://www.sananalytics.com/lab/twitter-sentiment/; http://alt.qcri.org/semeval2017/task4/;  http://help.sentiment140.com/for-students/,IRRELEVANT,https://www.dropbox.com/scl/fi/yxxzkdpcsilfi319p02kd/10.1007_978-3-030-05453-3_10.pdf?rlkey=4tzauj7xwxjbrdrmoue752ezy&dl=1
13237,10.1007_978-3-030-05453-3_10.pdf,Q5_7_Dataset-Reference,"Cambria, E., Poria, S., Bajpai, R., Schuller, B.W.: SenticNet 4: a semantic resource for sentiment analysis based on conceptual primitives. In: COLING, pp. 2666–2677 (2016)",IRRELEVANT,https://www.dropbox.com/scl/fi/yxxzkdpcsilfi319p02kd/10.1007_978-3-030-05453-3_10.pdf?rlkey=4tzauj7xwxjbrdrmoue752ezy&dl=1
11705,10.1007_978-3-030-03493-1_23.pdf,Q1_0_Tool-Mentioned,Yes,Yes,https://www.dropbox.com/scl/fi/32l31woddz16qs1tgpye8/10.1007_978-3-030-03493-1_23.pdf?rlkey=6e5r7mpn28a2wavnwjj1xn6n4&dl=1
11705,10.1007_978-3-030-03493-1_23.pdf,Q1_1_Tool-Name,gensim; scikit,scikit-learn; gensim,https://www.dropbox.com/scl/fi/32l31woddz16qs1tgpye8/10.1007_978-3-030-03493-1_23.pdf?rlkey=6e5r7mpn28a2wavnwjj1xn6n4&dl=1
11705,10.1007_978-3-030-03493-1_23.pdf,Q1_2_Tool-Link,http://scikit-learn.org/stable/; https://radimrehurek.com/gensim/,http://scikit-learn.org/stable/; https://radimrehurek.com/gensim/,https://www.dropbox.com/scl/fi/32l31woddz16qs1tgpye8/10.1007_978-3-030-03493-1_23.pdf?rlkey=6e5r7mpn28a2wavnwjj1xn6n4&dl=1
11705,10.1007_978-3-030-03493-1_23.pdf,Q1_3_Tool-Reference,-,"Pedregosa, F., et al.: Scikit-learn: machine learning in Python. J. Mach. Learn. Res. 12(Oct), 2825–2830 (2011); Le, Q., Mikolov, T.: Distributed representations of sentences and documents. In: International Conference on Machine Learning, pp. 1188–1196 (2014)",https://www.dropbox.com/scl/fi/32l31woddz16qs1tgpye8/10.1007_978-3-030-03493-1_23.pdf?rlkey=6e5r7mpn28a2wavnwjj1xn6n4&dl=1
11705,10.1007_978-3-030-03493-1_23.pdf,Q2_0_Tool-Mentioned,No (or unclear),Yes,https://www.dropbox.com/scl/fi/32l31woddz16qs1tgpye8/10.1007_978-3-030-03493-1_23.pdf?rlkey=6e5r7mpn28a2wavnwjj1xn6n4&dl=1
11705,10.1007_978-3-030-03493-1_23.pdf,Q2_1_Tool-Name,IRRELEVANT,CountVectorizer; TF-IDF,https://www.dropbox.com/scl/fi/32l31woddz16qs1tgpye8/10.1007_978-3-030-03493-1_23.pdf?rlkey=6e5r7mpn28a2wavnwjj1xn6n4&dl=1
11705,10.1007_978-3-030-03493-1_23.pdf,Q2_2_Tool-Link,IRRELEVANT,http://scikit-learn.org/stable/modules/generated/sklearn.feature_extraction.text.CountVectorizer.html,https://www.dropbox.com/scl/fi/32l31woddz16qs1tgpye8/10.1007_978-3-030-03493-1_23.pdf?rlkey=6e5r7mpn28a2wavnwjj1xn6n4&dl=1
11705,10.1007_978-3-030-03493-1_23.pdf,Q2_3_Tool-Reference,IRRELEVANT,-,https://www.dropbox.com/scl/fi/32l31woddz16qs1tgpye8/10.1007_978-3-030-03493-1_23.pdf?rlkey=6e5r7mpn28a2wavnwjj1xn6n4&dl=1
11705,10.1007_978-3-030-03493-1_23.pdf,Q3_1_Approach,"Classic Supervised Machine Learning (i.e., usually bag-of-words pre-processing, no deep learning or transformers)",Supervised Machine Learning; Doc2Vec,https://www.dropbox.com/scl/fi/32l31woddz16qs1tgpye8/10.1007_978-3-030-03493-1_23.pdf?rlkey=6e5r7mpn28a2wavnwjj1xn6n4&dl=1
11705,10.1007_978-3-030-03493-1_23.pdf,Q3_2_Target-specific-Measurement,Yes,No (unclear),https://www.dropbox.com/scl/fi/32l31woddz16qs1tgpye8/10.1007_978-3-030-03493-1_23.pdf?rlkey=6e5r7mpn28a2wavnwjj1xn6n4&dl=1
11705,10.1007_978-3-030-03493-1_23.pdf,Q3_3_Validation,Yes,Yes,https://www.dropbox.com/scl/fi/32l31woddz16qs1tgpye8/10.1007_978-3-030-03493-1_23.pdf?rlkey=6e5r7mpn28a2wavnwjj1xn6n4&dl=1
11705,10.1007_978-3-030-03493-1_23.pdf,Q4_1_Opinion-Evaluation,Extreme Opinions,Extreme opinions,https://www.dropbox.com/scl/fi/32l31woddz16qs1tgpye8/10.1007_978-3-030-03493-1_23.pdf?rlkey=6e5r7mpn28a2wavnwjj1xn6n4&dl=1
11705,10.1007_978-3-030-03493-1_23.pdf,Q4_2_Opinion-Target,Hotels Reviews,hotel reviews,https://www.dropbox.com/scl/fi/32l31woddz16qs1tgpye8/10.1007_978-3-030-03493-1_23.pdf?rlkey=6e5r7mpn28a2wavnwjj1xn6n4&dl=1
11705,10.1007_978-3-030-03493-1_23.pdf,Q5_0_Data-Mentioned,Yes,Yes,https://www.dropbox.com/scl/fi/32l31woddz16qs1tgpye8/10.1007_978-3-030-03493-1_23.pdf?rlkey=6e5r7mpn28a2wavnwjj1xn6n4&dl=1
11705,10.1007_978-3-030-03493-1_23.pdf,Q5_1_Data-Source,Online Reviews,benchmark dataset,https://www.dropbox.com/scl/fi/32l31woddz16qs1tgpye8/10.1007_978-3-030-03493-1_23.pdf?rlkey=6e5r7mpn28a2wavnwjj1xn6n4&dl=1
11705,10.1007_978-3-030-03493-1_23.pdf,Q5_2_Data-Language,-,English,https://www.dropbox.com/scl/fi/32l31woddz16qs1tgpye8/10.1007_978-3-030-03493-1_23.pdf?rlkey=6e5r7mpn28a2wavnwjj1xn6n4&dl=1
11705,10.1007_978-3-030-03493-1_23.pdf,Q5_3_Data-Country,-,-,https://www.dropbox.com/scl/fi/32l31woddz16qs1tgpye8/10.1007_978-3-030-03493-1_23.pdf?rlkey=6e5r7mpn28a2wavnwjj1xn6n4&dl=1
11705,10.1007_978-3-030-03493-1_23.pdf,Q5_4_Dataset-Name,HotelExpedia dataset,HotelExpedia,https://www.dropbox.com/scl/fi/32l31woddz16qs1tgpye8/10.1007_978-3-030-03493-1_23.pdf?rlkey=6e5r7mpn28a2wavnwjj1xn6n4&dl=1
11705,10.1007_978-3-030-03493-1_23.pdf,Q5_5_Other-Dataset-Name,VERY-NEG lexicon; VERY-POS lexicon; Standford corpora,IMDB; Goodreads; OpenTable; Amazon; Tripadvisor,https://www.dropbox.com/scl/fi/32l31woddz16qs1tgpye8/10.1007_978-3-030-03493-1_23.pdf?rlkey=6e5r7mpn28a2wavnwjj1xn6n4&dl=1
11705,10.1007_978-3-030-03493-1_23.pdf,Q5_6_Dataset-Link,https://github.com/citiususc/VERY-NEG-and-VERY-POS-Lexicons; http://ave.dee.isep.ipp.pt/∼1080560/ExpediaDataSet.7z ; http://www.stanford.edu/∼cgpotts/data/wordnetscales/,http://ave.dee.isep.ipp.pt/~1080560/ExpediaDataSet.7z,https://www.dropbox.com/scl/fi/32l31woddz16qs1tgpye8/10.1007_978-3-030-03493-1_23.pdf?rlkey=6e5r7mpn28a2wavnwjj1xn6n4&dl=1
11705,10.1007_978-3-030-03493-1_23.pdf,Q5_7_Dataset-Reference,"Potts, C.: On the negativity of negation. Semant. Linguist. Theory 20, 636–659 (2010); Potts, C.: Developing adjective scales from user-supplied textual metadata. In: NSF Workshop on Restructuring Adjectives in WordNet, Arlington, VA (2011)",-,https://www.dropbox.com/scl/fi/32l31woddz16qs1tgpye8/10.1007_978-3-030-03493-1_23.pdf?rlkey=6e5r7mpn28a2wavnwjj1xn6n4&dl=1
11993,10.1371_journal.pone.0207996.pdf,Q1_0_Tool-Mentioned,Yes,Yes,https://www.dropbox.com/scl/fi/g0usgpzuosq6l69p997mk/10.1371_journal.pone.0207996.pdf?rlkey=jw9yky9yo71rr2qg1zjyefjhn&dl=1
11993,10.1371_journal.pone.0207996.pdf,Q1_1_Tool-Name,Weka data-mining software,MetaMap; Weka,https://www.dropbox.com/scl/fi/g0usgpzuosq6l69p997mk/10.1371_journal.pone.0207996.pdf?rlkey=jw9yky9yo71rr2qg1zjyefjhn&dl=1
11993,10.1371_journal.pone.0207996.pdf,Q1_2_Tool-Link,http://www.cs.waikato.ac.nz/ml/weka/,https://metamap.nlm.nih.gov/; http://www.cs.waikato.ac.nz/ml/weka/,https://www.dropbox.com/scl/fi/g0usgpzuosq6l69p997mk/10.1371_journal.pone.0207996.pdf?rlkey=jw9yky9yo71rr2qg1zjyefjhn&dl=1
11993,10.1371_journal.pone.0207996.pdf,Q1_3_Tool-Reference,-,-,https://www.dropbox.com/scl/fi/g0usgpzuosq6l69p997mk/10.1371_journal.pone.0207996.pdf?rlkey=jw9yky9yo71rr2qg1zjyefjhn&dl=1
11993,10.1371_journal.pone.0207996.pdf,Q2_0_Tool-Mentioned,Yes,Yes,https://www.dropbox.com/scl/fi/g0usgpzuosq6l69p997mk/10.1371_journal.pone.0207996.pdf?rlkey=jw9yky9yo71rr2qg1zjyefjhn&dl=1
11993,10.1371_journal.pone.0207996.pdf,Q2_1_Tool-Name,General Inquirer; SentiSense; SentiStrength,SentiStrength; SentiSense; General Inquirer,https://www.dropbox.com/scl/fi/g0usgpzuosq6l69p997mk/10.1371_journal.pone.0207996.pdf?rlkey=jw9yky9yo71rr2qg1zjyefjhn&dl=1
11993,10.1371_journal.pone.0207996.pdf,Q2_2_Tool-Link,-,-,https://www.dropbox.com/scl/fi/g0usgpzuosq6l69p997mk/10.1371_journal.pone.0207996.pdf?rlkey=jw9yky9yo71rr2qg1zjyefjhn&dl=1
11993,10.1371_journal.pone.0207996.pdf,Q2_3_Tool-Reference,"Stone PJ. The General Inquirer: A Computer Approach to Content Analysis. The MIT Press; 1966; Carrillo-de-Albornoz J, Plaza L, Gervas P. SentiSense: An easily scalable concept-based affective lexicon for sentiment analysis. In: Proceedings of the Eight International Conference on Language Resources and Evaluation (LREC’12); 2012 ; Thelwall M, Buckley K, Paltoglou G, Cai D, Kappas A. Sentiment in Short Strength Detection Informal Text. J Am Soc Inf Sci Technol. 2010; 61(12):2544–2558. https://doi.org/10.1002/asi.21416","SentiStrength: The computer program for sentiment strength detection (available from https://sentistrength.wlv.ac.uk/); SentiSense: A Concept-Based Sentiment Lexicon for Social Media Opinion Mining, RecSys 2011; The General Inquirer: Computer Assisted Analysis of Texts.",https://www.dropbox.com/scl/fi/g0usgpzuosq6l69p997mk/10.1371_journal.pone.0207996.pdf?rlkey=jw9yky9yo71rr2qg1zjyefjhn&dl=1
11993,10.1371_journal.pone.0207996.pdf,Q3_1_Approach,"Deep learning/Embeddings, Transformers etc",Word embeddings; Bag-of-words; Concept embeddings,https://www.dropbox.com/scl/fi/g0usgpzuosq6l69p997mk/10.1371_journal.pone.0207996.pdf?rlkey=jw9yky9yo71rr2qg1zjyefjhn&dl=1
11993,10.1371_journal.pone.0207996.pdf,Q3_2_Target-specific-Measurement,Yes,No (unclear),https://www.dropbox.com/scl/fi/g0usgpzuosq6l69p997mk/10.1371_journal.pone.0207996.pdf?rlkey=jw9yky9yo71rr2qg1zjyefjhn&dl=1
11993,10.1371_journal.pone.0207996.pdf,Q3_3_Validation,Yes,Yes,https://www.dropbox.com/scl/fi/g0usgpzuosq6l69p997mk/10.1371_journal.pone.0207996.pdf?rlkey=jw9yky9yo71rr2qg1zjyefjhn&dl=1
11993,10.1371_journal.pone.0207996.pdf,Q4_1_Opinion-Evaluation,sentiment,"Polarity classification (Positive, Negative, Neutral)",https://www.dropbox.com/scl/fi/g0usgpzuosq6l69p997mk/10.1371_journal.pone.0207996.pdf?rlkey=jw9yky9yo71rr2qg1zjyefjhn&dl=1
11993,10.1371_journal.pone.0207996.pdf,Q4_2_Opinion-Target,"online discussions about diseases: allergies, crohn and breast cancer",Patient-authored content,https://www.dropbox.com/scl/fi/g0usgpzuosq6l69p997mk/10.1371_journal.pone.0207996.pdf?rlkey=jw9yky9yo71rr2qg1zjyefjhn&dl=1
11993,10.1371_journal.pone.0207996.pdf,Q5_0_Data-Mentioned,Yes,Yes,https://www.dropbox.com/scl/fi/g0usgpzuosq6l69p997mk/10.1371_journal.pone.0207996.pdf?rlkey=jw9yky9yo71rr2qg1zjyefjhn&dl=1
11993,10.1371_journal.pone.0207996.pdf,Q5_1_Data-Source,Social Media,Social Media,https://www.dropbox.com/scl/fi/g0usgpzuosq6l69p997mk/10.1371_journal.pone.0207996.pdf?rlkey=jw9yky9yo71rr2qg1zjyefjhn&dl=1
11993,10.1371_journal.pone.0207996.pdf,Q5_2_Data-Language,-,English,https://www.dropbox.com/scl/fi/g0usgpzuosq6l69p997mk/10.1371_journal.pone.0207996.pdf?rlkey=jw9yky9yo71rr2qg1zjyefjhn&dl=1
11993,10.1371_journal.pone.0207996.pdf,Q5_3_Data-Country,-,-,https://www.dropbox.com/scl/fi/g0usgpzuosq6l69p997mk/10.1371_journal.pone.0207996.pdf?rlkey=jw9yky9yo71rr2qg1zjyefjhn&dl=1
11993,10.1371_journal.pone.0207996.pdf,Q5_4_Dataset-Name,eDiseases,eDiseases dataset,https://www.dropbox.com/scl/fi/g0usgpzuosq6l69p997mk/10.1371_journal.pone.0207996.pdf?rlkey=jw9yky9yo71rr2qg1zjyefjhn&dl=1
11993,10.1371_journal.pone.0207996.pdf,Q5_5_Other-Dataset-Name,-,-,https://www.dropbox.com/scl/fi/g0usgpzuosq6l69p997mk/10.1371_journal.pone.0207996.pdf?rlkey=jw9yky9yo71rr2qg1zjyefjhn&dl=1
11993,10.1371_journal.pone.0207996.pdf,Q5_6_Dataset-Link,https://zenodo.org/record/1479354,https://zenodo.org/record/1479354,https://www.dropbox.com/scl/fi/g0usgpzuosq6l69p997mk/10.1371_journal.pone.0207996.pdf?rlkey=jw9yky9yo71rr2qg1zjyefjhn&dl=1
11993,10.1371_journal.pone.0207996.pdf,Q5_7_Dataset-Reference,-,"Carrillo-de-Albornoz, J., Rodrı́guez Vidal, J., & Plaza, L. (2018). Feature engineering for sentiment analysis in e-health forums. PLoS ONE, 13(11), e0207996.",https://www.dropbox.com/scl/fi/g0usgpzuosq6l69p997mk/10.1371_journal.pone.0207996.pdf?rlkey=jw9yky9yo71rr2qg1zjyefjhn&dl=1
14296,10.3233_JIFS-179035.pdf,Q1_0_Tool-Mentioned,No (or unclear),No (unclear),https://www.dropbox.com/scl/fi/yh7ea2z6s4nlyfffdrla6/10.3233_JIFS-179035.pdf?rlkey=3d5w67zv1f8dbj5bj2iy02ogf&dl=1
14296,10.3233_JIFS-179035.pdf,Q1_1_Tool-Name,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/yh7ea2z6s4nlyfffdrla6/10.3233_JIFS-179035.pdf?rlkey=3d5w67zv1f8dbj5bj2iy02ogf&dl=1
14296,10.3233_JIFS-179035.pdf,Q1_2_Tool-Link,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/yh7ea2z6s4nlyfffdrla6/10.3233_JIFS-179035.pdf?rlkey=3d5w67zv1f8dbj5bj2iy02ogf&dl=1
14296,10.3233_JIFS-179035.pdf,Q1_3_Tool-Reference,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/yh7ea2z6s4nlyfffdrla6/10.3233_JIFS-179035.pdf?rlkey=3d5w67zv1f8dbj5bj2iy02ogf&dl=1
14296,10.3233_JIFS-179035.pdf,Q2_0_Tool-Mentioned,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/yh7ea2z6s4nlyfffdrla6/10.3233_JIFS-179035.pdf?rlkey=3d5w67zv1f8dbj5bj2iy02ogf&dl=1
14296,10.3233_JIFS-179035.pdf,Q2_1_Tool-Name,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/yh7ea2z6s4nlyfffdrla6/10.3233_JIFS-179035.pdf?rlkey=3d5w67zv1f8dbj5bj2iy02ogf&dl=1
14296,10.3233_JIFS-179035.pdf,Q2_2_Tool-Link,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/yh7ea2z6s4nlyfffdrla6/10.3233_JIFS-179035.pdf?rlkey=3d5w67zv1f8dbj5bj2iy02ogf&dl=1
14296,10.3233_JIFS-179035.pdf,Q2_3_Tool-Reference,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/yh7ea2z6s4nlyfffdrla6/10.3233_JIFS-179035.pdf?rlkey=3d5w67zv1f8dbj5bj2iy02ogf&dl=1
14296,10.3233_JIFS-179035.pdf,Q3_1_Approach,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/yh7ea2z6s4nlyfffdrla6/10.3233_JIFS-179035.pdf?rlkey=3d5w67zv1f8dbj5bj2iy02ogf&dl=1
14296,10.3233_JIFS-179035.pdf,Q3_2_Target-specific-Measurement,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/yh7ea2z6s4nlyfffdrla6/10.3233_JIFS-179035.pdf?rlkey=3d5w67zv1f8dbj5bj2iy02ogf&dl=1
14296,10.3233_JIFS-179035.pdf,Q3_3_Validation,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/yh7ea2z6s4nlyfffdrla6/10.3233_JIFS-179035.pdf?rlkey=3d5w67zv1f8dbj5bj2iy02ogf&dl=1
14296,10.3233_JIFS-179035.pdf,Q4_1_Opinion-Evaluation,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/yh7ea2z6s4nlyfffdrla6/10.3233_JIFS-179035.pdf?rlkey=3d5w67zv1f8dbj5bj2iy02ogf&dl=1
14296,10.3233_JIFS-179035.pdf,Q4_2_Opinion-Target,IRRELEVANT,IRRELEVANT,https://www.dropbox.com/scl/fi/yh7ea2z6s4nlyfffdrla6/10.3233_JIFS-179035.pdf?rlkey=3d5w67zv1f8dbj5bj2iy02ogf&dl=1
